shipment_id,lane_id,carrier_id,shipment_mode,pickup_date,promised_delivery_date,delivery_date,weight_lbs,freight_cost,shipment_status,delay_reason
55759,13,2,Air,2024-08-07,2024-08-11,2024-08-09,1409.7,4937.37,Delivered,
55760,8,5,Parcel,2024-10-26,2024-11-02,2024-11-02,36.9,37.73,Delivered,
55761,16,2,Air,2024-10-26,2024-11-01,2024-10-30,1835.4,7009.22,Delivered,
55762,2,1,LTL,2024-11-26,2024-11-27,2024-11-27,2428.4,1134.75,Delivered,
55763,4,4,Parcel,2024-10-08,2024-10-09,2024-10-08,13.7,137.94,Delivered,
55764,15,2,Air,2025-11-13,2025-11-20,2025-11-18,1529.4,6412.0,Delivered,
55765,8,6,LTL,2025-11-22,2025-11-29,2025-11-27,2296.3,1784.81,Delivered,
55766,11,3,Air,2025-06-04,2025-06-10,2025-06-09,165.9,3115.15,Delivered,
55767,13,2,Air,2025-06-09,2025-06-13,2025-06-12,440.3,1775.52,Delivered,
55768,6,8,LTL,2025-10-29,2025-10-30,2025-10-29,4431.0,1191.02,Delivered,
55769,2,7,LTL,2024-08-12,2024-08-13,2024-08-13,4926.7,382.58,Delivered,
55770,6,4,LTL,2025-09-29,2025-09-30,2025-09-30,2166.2,1057.78,Delivered,
55771,10,2,Air,2025-12-21,2025-12-25,2025-12-23,777.2,4877.4,Delivered,
55772,11,2,Air,2024-09-14,2024-09-20,2024-09-19,605.1,7995.19,Delivered,
55773,3,5,FTL,2024-10-04,2024-10-08,2024-10-12,8543.6,3934.05,Delivered,Customer Delay
55774,8,5,FTL,2025-04-24,2025-05-01,2025-04-29,34302.3,1530.29,Delivered,
55775,10,3,Air,2024-10-17,2024-10-21,2024-10-19,1421.6,4032.15,Delivered,
55776,8,8,LTL,2024-11-08,2024-11-15,2024-11-15,2884.4,685.51,Delivered,
55777,13,2,Air,2024-10-10,2024-10-14,2024-10-14,1597.1,2719.53,Delivered,
55778,8,1,LTL,2025-12-06,2025-12-13,2025-12-13,1079.8,822.68,Delivered,
55779,2,7,Parcel,2025-05-23,2025-05-24,2025-05-24,11.5,56.09,Delivered,
55780,13,3,Air,2025-12-06,2025-12-10,2025-12-10,353.3,4758.71,Delivered,
55781,4,8,FTL,2025-10-29,2025-10-30,2025-10-29,23824.0,1619.38,Delivered,
55782,6,8,LTL,2026-05-05,2026-05-06,2026-05-05,1623.8,601.21,Delivered,
55783,12,2,Air,2025-12-29,2026-01-02,2026-01-01,580.2,5786.83,Delivered,
55784,8,5,LTL,2026-05-11,2026-05-18,2026-05-16,1631.8,1704.38,Delivered,
55785,7,1,FTL,2024-11-20,2024-11-21,2024-11-21,19992.0,2674.53,Delivered,
55786,13,3,Air,2025-10-12,2025-10-16,2025-10-15,1123.3,4600.52,Delivered,
55787,3,4,LTL,2025-12-10,2025-12-14,2025-12-12,3027.6,1976.32,Delivered,
55788,6,5,LTL,2024-07-30,2024-07-31,2024-07-30,3694.2,911.77,Delivered,
55789,9,1,LTL,2025-08-30,2025-09-02,2025-09-06,3023.5,427.03,Delivered,Driver Shortage
55790,5,1,FTL,2025-05-10,2025-05-11,2025-05-11,13590.0,2844.71,Delivered,
55791,16,2,Air,2025-03-03,2025-03-09,2025-03-08,488.1,3905.09,Delivered,
55792,4,5,FTL,2025-07-30,2025-07-31,2025-08-05,13042.4,3591.3,Delivered,Mechanical Issue
55793,5,8,Parcel,2025-10-29,2025-10-30,2025-10-30,9.3,31.04,Delivered,
55794,2,4,Parcel,2025-05-31,2025-06-01,2025-06-01,67.3,29.94,Delivered,
55795,7,7,Parcel,2026-04-10,2026-04-11,2026-04-15,70.2,113.91,Delivered,Other
55796,12,3,Air,2026-02-04,2026-02-08,2026-02-06,1279.9,6916.98,Delivered,
55797,8,6,FTL,2026-01-14,2026-01-21,2026-01-19,27433.8,3058.94,Delivered,
55798,11,2,Air,2024-09-26,2024-10-02,2024-09-30,321.7,5498.25,Delivered,
55799,10,3,Air,2026-01-01,2026-01-05,2026-01-03,305.1,8031.94,Delivered,
55800,3,4,LTL,2025-01-20,2025-01-24,2025-01-22,4514.5,793.02,Delivered,
55801,6,4,LTL,2024-09-24,2024-09-25,,575.0,780.9,Cancelled,
55802,1,7,LTL,2025-01-21,2025-01-22,2025-01-26,3380.9,638.48,Delivered,Capacity Constraint
55803,15,2,Air,2026-01-24,2026-01-31,2026-01-30,268.1,4626.14,Delivered,
55804,1,7,Parcel,2025-11-10,2025-11-11,2025-11-10,26.7,89.47,Delivered,
55805,7,5,FTL,2025-10-14,2025-10-15,2025-10-15,36816.9,4136.55,Delivered,
55806,14,3,Air,2024-10-23,2024-10-28,2024-11-01,1752.2,6371.17,Delivered,Capacity Constraint
55807,3,8,LTL,2025-03-03,2025-03-07,2025-03-06,1734.5,1619.17,Delivered,
55808,2,8,LTL,2024-07-17,2024-07-18,2024-07-17,2981.7,630.11,Delivered,
55809,4,5,FTL,2025-10-30,2025-10-31,2025-10-30,37688.5,2972.82,Delivered,
55810,9,8,LTL,2026-06-23,2026-06-26,2026-06-24,4885.9,1234.95,Delivered,
55811,3,7,LTL,2024-10-26,2024-10-30,2024-10-28,299.4,1209.85,Delivered,
55812,3,5,LTL,2025-01-22,2025-01-26,2025-01-27,1813.2,400.59,Delivered,Capacity Constraint
55813,4,8,Parcel,2024-10-17,2024-10-18,2024-10-17,21.7,76.73,Delivered,
55814,13,2,Air,2026-03-06,2026-03-10,2026-03-08,1903.2,8906.67,Delivered,
55815,4,4,LTL,2025-09-16,2025-09-17,2025-09-17,4436.2,1866.49,Delivered,
55816,8,1,FTL,2025-11-22,2025-11-29,2025-11-28,19575.1,2772.21,Delivered,
55817,9,6,LTL,2025-04-01,2025-04-04,2025-04-04,2977.3,1416.29,Delivered,
55818,3,7,FTL,2026-06-11,2026-06-15,2026-06-15,23261.1,3197.29,Delivered,
55819,5,7,LTL,2025-12-05,2025-12-06,2025-12-05,1542.0,1597.4,Delivered,
55820,7,1,Parcel,2026-03-06,2026-03-07,2026-03-07,31.1,109.51,Delivered,
55821,9,6,Parcel,2024-08-24,2024-08-27,2024-08-27,73.7,33.39,Delivered,
55822,13,3,Air,2025-12-18,2025-12-22,2025-12-22,1195.3,4534.91,Delivered,
55823,5,8,LTL,2025-10-27,2025-10-28,2025-10-28,4357.5,1791.01,Delivered,
55824,3,5,FTL,2026-01-30,2026-02-03,2026-02-02,12253.9,2786.82,Delivered,
55825,13,3,Air,2024-12-01,2024-12-05,2024-12-05,1488.8,6381.35,Delivered,
55826,4,7,LTL,2025-10-31,2025-11-01,2025-11-01,1793.5,1749.2,Delivered,
55827,12,3,Air,2025-09-21,2025-09-25,2025-09-24,341.0,2855.45,Delivered,
55828,2,5,LTL,2024-10-16,2024-10-17,2024-10-16,1067.3,1760.5,Delivered,
55829,13,2,Air,2025-11-18,2025-11-22,2025-11-21,1672.4,8420.59,Delivered,
55830,4,8,LTL,2025-07-06,2025-07-07,2025-07-07,1169.8,354.61,Delivered,
55831,4,8,FTL,2024-07-22,2024-07-23,2024-07-22,40459.9,2262.75,Delivered,
55832,5,8,FTL,2024-09-21,2024-09-22,2024-09-27,13720.1,1992.1,Delivered,Driver Shortage
55833,3,5,LTL,2026-06-12,2026-06-16,2026-06-14,2298.7,1902.62,Delivered,
55834,5,7,LTL,2024-10-09,2024-10-10,2024-10-10,1844.2,821.13,Delivered,
55835,10,2,Air,2025-01-13,2025-01-17,2025-01-17,1933.7,8913.99,Delivered,
55836,3,6,Parcel,2025-05-03,2025-05-07,2025-05-05,14.7,119.33,Delivered,
55837,6,6,LTL,2025-03-24,2025-03-25,2025-03-25,837.0,1004.07,Delivered,
55838,13,2,Air,2025-02-20,2025-02-24,2025-02-23,1475.5,5919.12,Delivered,
55839,1,4,LTL,2025-04-01,2025-04-02,2025-04-03,1515.4,938.22,Delivered,Mechanical Issue
55840,2,6,LTL,2025-01-31,2025-02-01,2025-01-31,1542.0,396.37,Delivered,
55841,2,4,LTL,2026-05-04,2026-05-05,2026-05-05,3061.2,1393.27,Delivered,
55842,7,4,LTL,2024-11-29,2024-11-30,2024-11-29,1237.4,312.43,Delivered,
55843,7,8,LTL,2024-07-26,2024-07-27,2024-07-28,1692.4,1293.75,Delivered,Mechanical Issue
55844,9,6,Parcel,2026-05-19,2026-05-22,2026-05-21,57.8,130.62,Delivered,
55845,1,8,LTL,2026-04-20,2026-04-21,2026-04-20,989.3,441.26,Delivered,
55846,6,8,LTL,2026-01-16,2026-01-17,2026-01-16,3145.6,1079.64,Delivered,
55847,1,8,FTL,2024-07-26,2024-07-27,2024-07-27,12913.5,1513.54,Delivered,
55848,2,6,LTL,2026-06-30,2026-07-01,2026-07-01,4392.4,1206.02,Delivered,
55849,15,3,Air,2026-05-09,2026-05-16,2026-05-14,1195.7,3376.26,Delivered,
55850,4,1,FTL,2025-05-02,2025-05-03,2025-05-02,37248.0,1263.7,Delivered,
55851,6,6,LTL,2025-03-27,2025-03-28,2025-03-27,4665.3,1677.05,Delivered,
55852,3,6,LTL,2024-10-29,2024-11-02,2024-11-02,4571.2,1372.36,Delivered,
55853,7,1,FTL,2024-12-11,2024-12-12,2024-12-11,35654.1,1517.84,Delivered,
55854,12,2,Air,2025-07-04,2025-07-08,2025-07-06,1403.4,8503.57,Delivered,
55855,6,7,LTL,2024-08-19,2024-08-20,2024-08-20,2195.7,1079.09,Delivered,
55856,14,2,Air,2025-09-23,2025-09-28,2025-09-27,1265.2,2324.9,Delivered,
55857,5,5,FTL,2024-08-20,2024-08-21,2024-08-20,41459.6,2937.7,Delivered,
55858,3,8,Parcel,2025-12-04,2025-12-08,2025-12-08,30.4,62.14,Delivered,
55859,8,7,FTL,2026-06-08,2026-06-15,2026-06-15,38234.2,3789.91,Delivered,
55860,6,8,LTL,2025-05-10,2025-05-11,2025-05-10,2581.0,1177.78,Delivered,
55861,9,5,FTL,2026-03-28,2026-03-31,2026-03-30,23515.3,3260.1,Delivered,
55862,3,4,LTL,2024-07-24,2024-07-28,2024-07-26,2798.7,1378.75,Delivered,
55863,7,6,Parcel,2024-12-09,2024-12-10,2024-12-10,18.7,100.34,Delivered,
55864,6,6,Parcel,2024-10-15,2024-10-16,2024-10-15,38.6,138.29,Delivered,
55865,6,5,LTL,2025-01-19,2025-01-20,2025-01-19,340.5,400.72,Delivered,
55866,8,6,LTL,2025-10-26,2025-11-02,2025-10-31,4393.3,322.26,Delivered,
55867,7,8,LTL,2026-04-24,2026-04-25,2026-04-27,1934.7,578.58,Delivered,Capacity Constraint
55868,9,8,Parcel,2025-03-08,2025-03-11,2025-03-09,13.8,33.44,Delivered,
55869,4,7,FTL,2024-12-30,2024-12-31,2024-12-31,23175.7,3712.13,Delivered,
55870,6,4,LTL,2026-03-30,2026-03-31,2026-03-30,1800.3,729.29,Delivered,
55871,6,4,Parcel,2026-02-22,2026-02-23,2026-02-23,53.4,79.76,Delivered,
55872,16,3,Air,2025-11-11,2025-11-17,2025-11-17,1658.0,3811.43,Delivered,
55873,4,7,LTL,2025-10-23,2025-10-24,2025-10-24,1866.6,1727.58,Delivered,
55874,15,3,Air,2024-12-05,2024-12-12,2024-12-12,1463.9,1700.81,Delivered,
55875,3,4,LTL,2025-11-28,2025-12-02,2025-11-30,612.5,844.66,Delivered,
55876,3,7,FTL,2025-01-22,2025-01-26,2025-01-24,13867.7,1974.32,Delivered,
55877,1,5,LTL,2024-12-23,2024-12-24,2024-12-24,2388.0,1285.46,Delivered,
55878,14,3,Air,2024-10-13,2024-10-18,2024-10-18,418.5,1829.17,Delivered,
55879,15,2,Air,2025-10-07,2025-10-14,2025-10-12,1364.2,4555.41,Delivered,
55880,5,7,LTL,2026-04-26,2026-04-27,2026-04-26,1329.6,385.2,Delivered,
55881,1,6,LTL,2025-04-25,2025-04-26,2025-04-25,1703.5,1600.28,Delivered,
55882,7,5,FTL,2025-07-06,2025-07-07,2025-07-06,10767.3,3422.16,Delivered,
55883,4,7,LTL,2026-04-29,2026-04-30,2026-04-29,3226.9,802.09,Delivered,
55884,4,4,Parcel,2025-10-23,2025-10-24,2025-10-23,20.2,94.9,Delivered,
55885,3,6,LTL,2025-04-02,2025-04-06,2025-04-04,587.1,945.97,Delivered,
55886,6,8,Parcel,2026-04-21,2026-04-22,2026-04-22,40.5,85.11,Delivered,
55887,7,8,Parcel,2025-01-31,2025-02-01,2025-02-01,52.5,49.02,Delivered,
55888,8,1,LTL,2024-08-23,2024-08-30,2024-08-29,1521.4,1207.72,Delivered,
55889,6,7,Parcel,2025-05-20,2025-05-21,2025-05-20,55.6,82.61,Delivered,
55890,1,4,FTL,2025-11-06,2025-11-07,2025-11-06,27411.8,4088.0,Delivered,
55891,7,4,FTL,2026-07-08,2026-07-09,2026-07-08,27565.8,2526.36,Delivered,
55892,11,2,Air,2025-04-05,2025-04-11,2025-04-11,1630.0,8502.77,Delivered,
55893,1,1,LTL,2025-05-05,2025-05-06,2025-05-05,1817.7,1494.73,Delivered,
55894,8,6,FTL,2024-11-03,2024-11-10,2024-11-09,19718.4,2192.92,Delivered,
55895,5,8,LTL,2024-12-20,2024-12-21,2024-12-21,1284.7,1712.95,Delivered,
55896,3,6,LTL,2025-06-21,2025-06-25,2025-06-24,1018.2,673.3,Delivered,
55897,10,2,Air,2024-09-29,2024-10-03,2024-10-03,961.8,4631.23,Delivered,
55898,16,3,Air,2026-03-03,2026-03-09,2026-03-09,1941.2,6594.35,Delivered,
55899,3,1,LTL,2024-12-23,2024-12-27,2024-12-30,4155.4,355.3,Delivered,Mechanical Issue
55900,8,5,FTL,2025-05-12,2025-05-19,2025-05-17,21820.7,3873.24,Delivered,
55901,3,7,LTL,2024-10-02,2024-10-06,2024-10-05,4139.1,1465.63,Delivered,
55902,1,7,LTL,2025-08-14,2025-08-15,2025-08-14,4531.5,1944.99,Delivered,
55903,2,6,LTL,2026-01-06,2026-01-07,2026-01-06,1209.1,1590.97,Delivered,
55904,4,6,FTL,2026-01-27,2026-01-28,2026-01-27,35475.1,3673.61,Delivered,
55905,14,3,Air,2025-07-21,2025-07-26,2025-07-26,1157.0,5952.0,Delivered,
55906,6,6,LTL,2024-07-31,2024-08-01,2024-08-01,1318.3,1423.52,Delivered,
55907,6,4,FTL,2024-07-26,2024-07-27,2024-07-27,40448.1,3318.04,Delivered,
55908,5,7,LTL,2026-04-28,2026-04-29,2026-04-29,2334.7,1074.44,Delivered,
55909,7,8,LTL,2026-01-25,2026-01-26,2026-01-27,789.1,951.72,Delivered,Capacity Constraint
55910,8,7,LTL,2025-08-13,2025-08-20,2025-08-19,257.8,1686.54,Delivered,
55911,15,2,Air,2024-09-24,2024-10-01,2024-09-30,1945.1,8492.86,Delivered,
55912,9,4,Parcel,2025-04-23,2025-04-26,2025-04-24,10.6,32.96,Delivered,
55913,2,1,Parcel,2025-12-31,2026-01-01,2025-12-31,44.6,33.15,Delivered,
55914,10,2,Air,2024-09-15,2024-09-19,2024-09-19,1373.0,7954.49,Delivered,
55915,16,3,Air,2024-10-29,2024-11-04,2024-11-05,1671.0,8179.24,Delivered,Customs Hold
55916,3,5,LTL,2025-07-22,2025-07-26,2025-07-25,4537.9,1893.99,Delivered,
55917,5,5,Parcel,2025-08-04,2025-08-05,2025-08-05,48.1,112.51,Delivered,
55918,16,2,Air,2025-07-22,2025-07-28,2025-07-26,1514.7,865.23,Delivered,
55919,7,8,FTL,2026-02-05,2026-02-06,2026-02-06,13289.9,3889.86,Delivered,
55920,3,8,FTL,2025-11-02,2025-11-06,2025-11-05,25588.4,2201.63,Delivered,
55921,4,4,Parcel,2025-05-24,2025-05-25,2025-05-24,15.8,66.79,Delivered,
55922,6,8,Parcel,2024-10-25,2024-10-26,2024-10-25,60.9,116.23,Delivered,
55923,3,7,Parcel,2024-07-27,2024-07-31,2024-07-30,39.6,35.87,Delivered,
55924,2,1,LTL,2025-12-04,2025-12-05,2025-12-04,3640.9,1069.6,Delivered,
55925,3,1,LTL,2026-06-16,2026-06-20,2026-06-18,303.5,837.22,Delivered,
55926,9,6,LTL,2025-11-24,2025-11-27,2025-11-25,1487.0,1314.9,Delivered,
55927,11,2,Air,2025-06-07,2025-06-13,2025-06-11,1892.5,5100.82,Delivered,
55928,14,3,Air,2024-11-18,2024-11-23,2024-11-22,1321.5,1030.44,Delivered,
55929,2,1,Parcel,2024-08-02,2024-08-03,2024-08-03,60.0,28.96,Delivered,
55930,6,8,Parcel,2025-05-29,2025-05-30,2025-05-29,68.2,92.84,Delivered,
55931,6,1,FTL,2024-12-21,2024-12-22,2024-12-21,39262.4,1382.21,Delivered,
55932,5,6,LTL,2025-06-05,2025-06-06,2025-06-05,3074.1,425.52,Delivered,
55933,4,7,LTL,2024-12-10,2024-12-11,2024-12-11,3480.1,319.07,Delivered,
55934,6,7,LTL,2024-09-06,2024-09-07,2024-09-07,1807.5,1326.18,Delivered,
55935,8,5,Parcel,2024-08-07,2024-08-14,2024-08-14,27.3,149.93,Delivered,
55936,8,5,LTL,2026-04-04,2026-04-11,2026-04-11,1132.0,1284.8,Delivered,
55937,7,4,Parcel,2025-03-26,2025-03-27,2025-03-26,53.2,42.66,Delivered,
55938,2,5,LTL,2025-07-28,2025-07-29,2025-07-28,1862.1,1727.54,Delivered,
55939,13,3,Air,2025-01-13,2025-01-17,2025-01-17,585.7,3193.77,Delivered,
55940,16,3,Air,2025-01-28,2025-02-03,2025-02-05,1378.8,5961.92,Delivered,Customs Hold
55941,6,5,LTL,2026-01-29,2026-01-30,2026-01-29,2275.5,757.4,Delivered,
55942,8,5,LTL,2024-11-05,2024-11-12,2024-11-12,4175.2,504.3,Delivered,
55943,12,2,Air,2025-11-24,2025-11-28,2025-11-28,1295.3,4691.25,Delivered,
55944,12,2,Air,2024-07-25,2024-07-29,2024-07-31,1006.4,660.68,Delivered,Weather
55945,9,8,FTL,2025-08-24,2025-08-27,2025-08-27,30225.7,2927.63,Delivered,
55946,6,4,Parcel,2024-11-09,2024-11-10,2024-11-10,36.8,67.06,Delivered,
55947,3,5,LTL,2025-07-28,2025-08-01,2025-08-01,3241.0,1058.73,Delivered,
55948,10,3,Air,2025-07-27,2025-07-31,2025-08-03,746.2,677.72,Delivered,Incorrect Documentation
55949,15,2,Air,2025-03-21,2025-03-28,2025-03-28,58.7,8157.14,Delivered,
55950,1,6,LTL,2025-05-05,2025-05-06,2025-05-05,4543.9,1475.64,Delivered,
55951,4,8,LTL,2025-05-08,2025-05-09,2025-05-14,4298.5,1481.95,Delivered,Capacity Constraint
55952,9,1,LTL,2024-12-25,2024-12-28,2024-12-28,4853.9,1807.02,Delivered,
55953,1,8,FTL,2024-07-27,2024-07-28,2024-07-27,18827.1,1633.12,Delivered,
55954,5,8,LTL,2024-10-10,2024-10-11,2024-10-11,3633.5,1988.86,Delivered,
55955,9,1,LTL,2024-07-14,2024-07-17,2024-07-16,2702.5,858.64,Delivered,
55956,12,3,Air,2024-11-21,2024-11-25,2024-11-24,1903.9,7780.47,Delivered,
55957,2,4,LTL,2025-11-02,2025-11-03,2025-11-03,3597.1,462.8,Delivered,
55958,8,8,LTL,2026-04-06,2026-04-13,2026-04-12,3907.5,1874.41,Delivered,
55959,8,7,LTL,2024-11-21,2024-11-28,2024-11-26,3139.0,1507.22,Delivered,
55960,12,2,Air,2025-04-24,2025-04-28,2025-04-28,1051.6,6078.57,Delivered,
55961,9,7,LTL,2026-02-16,2026-02-19,2026-02-18,416.3,1534.12,Delivered,
55962,3,5,Parcel,2026-04-30,2026-05-04,2026-05-02,58.9,93.39,Delivered,
55963,1,6,Parcel,2025-05-17,2025-05-18,2025-05-17,35.3,59.64,Delivered,
55964,1,1,FTL,2024-12-25,2024-12-26,2024-12-26,30516.6,3899.35,Delivered,
55965,13,3,Air,2025-05-15,2025-05-19,2025-05-17,1511.7,4448.87,Delivered,
55966,5,1,LTL,2025-04-21,2025-04-22,2025-04-21,4456.9,1676.24,Delivered,
55967,2,8,LTL,2026-02-17,2026-02-18,2026-02-18,2447.3,1816.9,Delivered,
55968,7,7,LTL,2024-09-05,2024-09-06,2024-09-10,529.0,617.52,Delivered,Other
55969,1,4,FTL,2025-09-11,2025-09-12,2025-09-17,37952.9,2039.76,Delivered,Capacity Constraint
55970,12,2,Air,2025-07-25,2025-07-29,2025-07-28,900.5,1301.32,Delivered,
55971,2,8,FTL,2026-02-25,2026-02-26,,9346.7,2893.34,Cancelled,
55972,7,8,FTL,2025-11-21,2025-11-22,2025-11-22,31271.3,2761.53,Delivered,
55973,13,2,Air,2025-06-17,2025-06-21,2025-06-21,278.4,1235.29,Delivered,
55974,9,1,LTL,2024-07-28,2024-07-31,2024-07-31,708.5,510.16,Delivered,
55975,7,1,LTL,2026-06-21,2026-06-22,2026-06-22,4246.8,326.01,Delivered,
55976,2,6,Parcel,2025-04-24,2025-04-25,2025-04-24,70.6,105.89,Delivered,
55977,8,5,LTL,2025-05-05,2025-05-12,2025-05-11,829.0,1045.36,Delivered,
55978,2,1,FTL,2025-02-03,2025-02-04,2025-02-04,33594.1,3391.51,Delivered,
55979,8,1,LTL,2025-02-24,2025-03-03,2025-03-05,4419.9,657.4,Delivered,Driver Shortage
55980,8,4,FTL,2025-09-15,2025-09-22,2025-09-22,19185.5,1945.08,Delivered,
55981,2,5,LTL,2025-12-26,2025-12-27,2025-12-27,3845.3,1971.67,Delivered,
55982,16,2,Air,2026-01-26,2026-02-01,2026-01-30,235.8,8568.9,Delivered,
55983,5,1,LTL,2024-08-10,2024-08-11,2024-08-11,1089.7,1708.59,Delivered,
55984,1,1,FTL,2025-09-14,2025-09-15,2025-09-15,10226.9,2962.65,Delivered,
55985,9,5,LTL,2025-10-31,2025-11-03,2025-11-05,4872.3,502.22,Delivered,Capacity Constraint
55986,14,2,Air,2024-10-13,2024-10-18,2024-10-25,191.7,2064.48,Delivered,Incorrect Documentation
55987,6,7,LTL,2024-12-24,2024-12-25,2024-12-25,2616.4,922.35,Delivered,
55988,3,4,LTL,2024-07-23,2024-07-27,2024-07-26,1428.6,1082.51,Delivered,
55989,11,3,Air,2025-10-27,2025-11-02,2025-11-10,1647.3,2733.64,Delivered,Capacity Constraint
55990,3,5,Parcel,2025-09-11,2025-09-15,2025-09-13,23.7,47.27,Delivered,
55991,7,7,FTL,2025-08-04,2025-08-05,2025-08-05,22012.6,3922.74,Delivered,
55992,4,7,LTL,2026-05-19,2026-05-20,2026-05-19,2725.6,1663.21,Delivered,
55993,8,7,LTL,2024-08-26,2024-09-02,2024-09-02,3133.5,427.66,Delivered,
55994,4,8,LTL,2025-12-01,2025-12-02,2025-12-02,4564.6,613.33,Delivered,
55995,13,2,Air,2025-12-28,2026-01-01,2026-01-02,83.5,6031.88,Delivered,Customs Hold
55996,6,8,LTL,2026-03-24,2026-03-25,2026-03-24,3398.5,833.39,Delivered,
55997,1,7,LTL,2025-10-19,2025-10-20,2025-10-20,2425.5,1386.99,Delivered,
55998,3,8,LTL,2025-01-06,2025-01-10,2025-01-09,4733.1,720.88,Delivered,
55999,3,8,LTL,2024-07-11,2024-07-15,2024-07-14,2378.3,881.78,Delivered,
56000,10,2,Air,2024-12-22,2024-12-26,2024-12-25,1635.6,8596.43,Delivered,
56001,11,2,Air,2026-07-07,2026-07-13,,1125.9,6363.65,In Transit,
56002,9,5,LTL,2024-08-24,2024-08-27,2024-08-25,4793.9,1874.04,Delivered,
56003,1,6,LTL,2026-01-21,2026-01-22,2026-01-22,2025.3,1094.99,Delivered,
56004,14,2,Air,2024-08-02,2024-08-07,2024-08-05,88.3,7103.86,Delivered,
56005,9,1,LTL,2025-10-03,2025-10-06,2025-10-06,3224.0,1184.62,Delivered,
56006,9,5,Parcel,2025-07-11,2025-07-14,2025-07-12,24.3,91.05,Delivered,
56007,14,2,Air,2026-02-01,2026-02-06,2026-02-04,783.0,5644.21,Delivered,
56008,8,4,LTL,2025-01-27,2025-02-03,2025-02-05,4009.6,379.53,Delivered,Driver Shortage
56009,8,7,LTL,2026-02-25,2026-03-04,2026-03-03,329.0,818.38,Delivered,
56010,11,2,Air,2026-02-16,2026-02-22,2026-02-20,1695.1,2176.94,Delivered,
56011,4,5,Parcel,2026-05-09,2026-05-10,2026-05-10,41.5,119.96,Delivered,
56012,10,2,Air,2025-04-22,2025-04-26,2025-05-01,105.6,6430.44,Delivered,Weather
56013,2,4,LTL,2025-09-29,2025-09-30,2025-09-30,772.4,794.51,Delivered,
56014,5,4,Parcel,2026-06-30,2026-07-01,2026-07-01,46.8,114.73,Delivered,
56015,9,8,LTL,2025-10-22,2025-10-25,2025-10-23,2134.1,919.71,Delivered,
56016,8,1,LTL,2025-10-25,2025-11-01,2025-10-30,380.2,1645.65,Delivered,
56017,3,8,LTL,2024-11-20,2024-11-24,2024-11-22,744.4,369.03,Delivered,
56018,9,8,LTL,2025-09-15,2025-09-18,2025-09-18,2410.0,406.38,Delivered,
56019,2,8,Parcel,2025-11-12,2025-11-13,2025-11-13,25.6,134.18,Delivered,
56020,3,8,FTL,2026-02-07,2026-02-11,2026-02-12,20334.7,4151.58,Delivered,Warehouse Delay
56021,3,6,FTL,2025-04-14,2025-04-18,2025-04-18,36054.3,4065.2,Delivered,
56022,6,7,Parcel,2025-08-16,2025-08-17,2025-08-17,30.7,95.5,Delivered,
56023,3,1,Parcel,2025-01-25,2025-01-29,2025-01-28,21.3,27.42,Delivered,
56024,13,2,Air,2025-04-27,2025-05-01,2025-04-30,1640.1,6546.19,Delivered,
56025,6,5,Parcel,2025-04-14,2025-04-15,2025-04-14,33.1,147.49,Delivered,
56026,1,6,Parcel,2024-09-23,2024-09-24,2024-09-24,37.6,133.7,Delivered,
56027,7,4,LTL,2024-12-02,2024-12-03,2024-12-03,3809.1,1822.29,Delivered,
56028,8,1,LTL,2025-01-22,2025-01-29,2025-01-29,1204.1,478.25,Delivered,
56029,1,5,LTL,2024-08-08,2024-08-09,2024-08-11,1235.5,1728.38,Delivered,Weather
56030,2,4,Parcel,2025-06-21,2025-06-22,2025-06-21,37.7,26.45,Delivered,
56031,15,2,Air,2025-01-03,2025-01-10,2025-01-10,78.8,4182.12,Delivered,
56032,11,2,Air,2024-12-12,2024-12-18,2024-12-16,307.5,3249.23,Delivered,
56033,3,8,LTL,2024-11-04,2024-11-08,2024-11-09,3623.2,1548.13,Delivered,Driver Shortage
56034,2,4,Parcel,2025-02-16,2025-02-17,2025-02-17,9.0,53.27,Delivered,
56035,10,3,Air,2024-11-10,2024-11-14,2024-11-14,596.3,3348.31,Delivered,
56036,6,7,LTL,2025-12-15,2025-12-16,2025-12-16,709.1,841.29,Delivered,
56037,4,5,FTL,2026-06-10,2026-06-11,2026-06-11,21972.4,1863.28,Delivered,
56038,14,3,Air,2025-11-01,2025-11-06,2025-11-04,1690.7,7715.41,Delivered,
56039,10,2,Air,2025-09-20,2025-09-24,,669.3,7421.79,Cancelled,
56040,2,4,LTL,2025-09-09,2025-09-10,2025-09-09,767.3,610.89,Delivered,
56041,15,3,Air,2026-04-28,2026-05-05,2026-05-04,1465.4,8482.91,Delivered,
56042,6,1,LTL,2026-07-05,2026-07-06,2026-07-05,3268.0,1796.78,Delivered,
56043,7,4,FTL,2025-05-23,2025-05-24,2025-05-23,17257.5,3691.2,Delivered,
56044,9,5,Parcel,2024-07-21,2024-07-24,2024-07-23,40.9,128.29,Delivered,
56045,2,5,LTL,2025-11-29,2025-11-30,2025-11-30,3018.2,1343.0,Delivered,
56046,2,1,LTL,2026-04-27,2026-04-28,2026-04-28,1187.6,1619.37,Delivered,
56047,3,6,LTL,2024-10-30,2024-11-03,2024-11-03,4453.8,1241.35,Delivered,
56048,9,1,Parcel,2025-05-09,2025-05-12,2025-05-11,41.5,89.79,Delivered,
56049,2,7,FTL,2026-06-28,2026-06-29,2026-06-29,18267.5,3612.2,Delivered,
